classe,atributo,code,value,dominio
eco_edif_comerc_serv,matconstr,2,Concreto,matconstr
eco_edif_comerc_serv,matconstr,3,Metal,matconstr
eco_edif_comerc_serv,matconstr,4,Rocha,matconstr
eco_edif_comerc_serv,matconstr,5,Madeira,matconstr
eco_edif_comerc_serv,matconstr,97,Não Aplicável,matconstr
eco_edif_comerc_serv,matconstr,99,Outros,matconstr
eco_edif_comerc_serv,situacaofisica,0,Desconhecida,situacaofisica
eco_edif_comerc_serv,situacaofisica,1,Abandonada,situacaofisica
eco_edif_comerc_serv,situacaofisica,2,Destruída,situacaofisica
eco_edif_comerc_serv,situacaofisica,3,Em Construção,situacaofisica
eco_edif_comerc_serv,situacaofisica,5,Construída,situacaofisica
eco_edif_ext_mineral,situacaofisica,0,Desconhecida,situacaofisica
eco_edif_ext_mineral,situacaofisica,1,Abandonada,situacaofisica
eco_edif_ext_mineral,situacaofisica,2,Destruída,situacaofisica
eco_edif_ext_mineral,situacaofisica,3,Em Construção,situacaofisica
eco_edif_ext_mineral,situacaofisica,5,Construída,situacaofisica
eco_edif_ext_mineral,tipodivisaocnae,0,Desconhecido,tipodivisaocnae
eco_edif_ext_mineral,tipodivisaocnae,10,Extração de Carvão Mineral,tipodivisaocnae
eco_edif_ext_mineral,tipodivisaocnae,11,Extração de Petróleo e Serviços Relacionados,tipodivisaocnae
eco_edif_ext_mineral,tipodivisaocnae,13,Extração de Minerais Metálicos,tipodivisaocnae
eco_edif_ext_mineral,tipodivisaocnae,14,Extração de Minerais Não-Metálicos,tipodivisaocnae
eco_edif_ext_mineral,tipodivisaocnae,99,Outros,tipodivisaocnae
eco_edif_industrial,matconstr,0,Desconhecido,matconstr
eco_edif_industrial,matconstr,1,Alvenaria,matconstr
eco_edif_industrial,matconstr,2,Concreto,matconstr
eco_edif_industrial,matconstr,3,Metal,matconstr
eco_edif_industrial,matconstr,4,Rocha,matconstr
eco_edif_industrial,matconstr,5,Madeira,matconstr
eco_edif_industrial,matconstr,97,Não Aplicável,matconstr
eco_edif_industrial,matconstr,99,Outros,matconstr
eco_edif_industrial,situacaofisica,0,Desconhecida,situacaofisica
eco_edif_industrial,situacaofisica,1,Abandonada,situacaofisica
eco_edif_industrial,situacaofisica,2,Destruída,situacaofisica
eco_edif_industrial,situacaofisica,3,Em Construção,situacaofisica
eco_edif_industrial,situacaofisica,5,Construída,situacaofisica
eco_edif_industrial,tipodivisaocnae,0,Desconhecido,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,15,Fabricação Alimentícia e Bebidas,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,16,Fabricação de Produtos do Fumo,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,17,Fabricação de Produtos Têxteis,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,18,Confecção de Artigos do Vestuário e Acessórios,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,19,Preparação de couros e Fabricação de Artefatos de Couro Artigos de Viagem e Calçados,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,20,Fabricação de produtos de Madeira e Celulose,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,21,Fabricação de Celulose Papel e Produtos de Papel,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,22,Edição Impressão e Reprodução de Gravações,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,23,Fabricação de Coque Refino de Petróleo Elaboração de Combustíveis Nucleares e Produção de Álcool,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,24,Fabricação de Produtos Químicos,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,25,Fabricação de Artigos de Borracha e Material Plástico,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,26,Fabricação de Produtos de Minerais Não-Metálicos,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,27,Metalurgia Básica,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,28,Fabricação de Produtos de Metal Exclusive Máquinas e Equipamentos,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,29,Fabricação de Máquinas e Equipamentos,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,30,Fabricação de Máquinas de Escritório e Equipamentos de Informática,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,31,Fabricação de Máquinas Aparelhos e Materiais Elétricos,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,32,Fabricação de Material Eletrônicode Aparelhos e Equipamentos de Comunicações,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,33,Fabricação de Equipamentos de Instrumentação Médico-Hospitalares Instumentos de Precisão e Ópticos Equipamentos para Automação Industrial Cronômetros e Relógios,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,34,Fabricação e Montagem de Veículos Automotores Reboques e Carrocerias,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,35,Fabricação de Outros Equipamentos de Transporte,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,36,Fabricação de Móveis e Industrias Diversas,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,37,Reciclagem,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,45,Construção,tipodivisaocnae
eco_edif_industrial,tipodivisaocnae,99,Outros,tipodivisaocnae
eco_equip_agropec,matconstr,0,Desconhecido,matconstr
eco_equip_agropec,matconstr,3,Metal,matconstr
eco_equip_agropec,matconstr,5,Madeira,matconstr
eco_equip_agropec,matconstr,99,Outros,matconstr
eco_equip_agropec,situacaofisica,0,Desconhecida,situacaofisica
eco_equip_agropec,situacaofisica,1,Abandonada,situacaofisica
eco_equip_agropec,situacaofisica,2,Destruída,situacaofisica
eco_equip_agropec,situacaofisica,3,Em Construção,situacaofisica
eco_equip_agropec,situacaofisica,5,Construída,situacaofisica
eco_ext_mineral,situacaofisica,0,Desconhecida,situacaofisica
eco_ext_mineral,situacaofisica,1,Abandonada,situacaofisica
eco_ext_mineral,situacaofisica,2,Destruída,situacaofisica
eco_ext_mineral,situacaofisica,3,Em Construção,situacaofisica
eco_ext_mineral,situacaofisica,5,Construída,situacaofisica
eco_ext_mineral,tipoprodutoresiduo,0,Desconhecido,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,3,Petróleo,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,5,Gás,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,18,Cascalho,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,22,Pedra,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,23,Granito,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,24,Mármore,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,25,Bauxita,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,26,Manganês,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,27,Talco,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,32,Cobre,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,33,Carvão,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,34,Sal,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,35,Ferro,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,37,Ouro,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,38,Diamante,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,39,Prata,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,40,Pedras preciosas,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,42,Areia,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,43,Saibro/Piçarra,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,98,Misto,tipoprodutoresiduo
eco_ext_mineral,tipoprodutoresiduo,99,Outros,tipoprodutoresiduo
eco_ext_mineral,tiposecaocnae,0,Desconhecido,tiposecaocnae
eco_ext_mineral,tiposecaocnae,1,C - Indústrias Extrativas,tiposecaocnae
eco_ext_mineral,tiposecaocnae,99,Outros,tiposecaocnae
edu_arquibancada,situacaofisica,0,Desconhecida,situacaofisica
edu_arquibancada,situacaofisica,1,Abandonada,situacaofisica
edu_arquibancada,situacaofisica,2,Destruída,situacaofisica
edu_arquibancada,situacaofisica,3,Em Construção,situacaofisica
edu_arquibancada,situacaofisica,5,Construída,situacaofisica
edu_campo_quadra,situacaofisica,0,Desconhecida,situacaofisica
edu_campo_quadra,situacaofisica,1,Abandonada,situacaofisica
edu_campo_quadra,situacaofisica,2,Destruída,situacaofisica
edu_campo_quadra,situacaofisica,3,Em Construção,situacaofisica
edu_campo_quadra,situacaofisica,5,Construída,situacaofisica
edu_coreto_tribuna,situacaofisica,0,Desconhecida,situacaofisica
edu_coreto_tribuna,situacaofisica,1,Abandonada,situacaofisica
edu_coreto_tribuna,situacaofisica,2,Destruída,situacaofisica
edu_coreto_tribuna,situacaofisica,3,Em Construção,situacaofisica
edu_coreto_tribuna,situacaofisica,5,Construída,situacaofisica
edu_edif_const_lazer,matconstr,0,Desconhecido,matconstr
edu_edif_const_lazer,matconstr,1,Alvenaria,matconstr
edu_edif_const_lazer,matconstr,2,Concreto,matconstr
edu_edif_const_lazer,matconstr,3,Metal,matconstr
edu_edif_const_lazer,matconstr,4,Rocha,matconstr
edu_edif_const_lazer,matconstr,5,Madeira,matconstr
edu_edif_const_lazer,matconstr,97,Não Aplicável,matconstr
edu_edif_const_lazer,matconstr,99,Outros,matconstr
edu_edif_const_lazer,situacaofisica,0,Desconhecida,situacaofisica
edu_edif_const_lazer,situacaofisica,1,Abandonada,situacaofisica
edu_edif_const_lazer,situacaofisica,2,Destruída,situacaofisica
edu_edif_const_lazer,situacaofisica,3,Em Construção,situacaofisica
edu_edif_const_lazer,situacaofisica,5,Construída,situacaofisica
edu_edif_const_turistica,matconstr,0,Desconhecido,matconstr
edu_edif_const_turistica,matconstr,1,Alvenaria,matconstr
edu_edif_const_turistica,matconstr,2,Concreto,matconstr
edu_edif_const_turistica,matconstr,3,Metal,matconstr
edu_edif_const_turistica,matconstr,4,Rocha,matconstr
edu_edif_const_turistica,matconstr,5,Madeira,matconstr
edu_edif_const_turistica,matconstr,97,Não Aplicável,matconstr
edu_edif_const_turistica,matconstr,99,Outros,matconstr
edu_edif_const_turistica,situacaofisica,0,Desconhecida,situacaofisica
edu_edif_const_turistica,situacaofisica,1,Abandonada,situacaofisica
edu_edif_const_turistica,situacaofisica,2,Destruída,situacaofisica
edu_edif_const_turistica,situacaofisica,3,Em Construção,situacaofisica
edu_edif_const_turistica,situacaofisica,5,Construída,situacaofisica
edu_edif_ensino,matconstr,0,Desconhecido,matconstr
edu_edif_ensino,matconstr,1,Alvenaria,matconstr
edu_edif_ensino,matconstr,2,Concreto,matconstr
edu_edif_ensino,matconstr,3,Metal,matconstr
edu_edif_ensino,matconstr,4,Rocha,matconstr
edu_edif_ensino,matconstr,5,Madeira,matconstr
edu_edif_ensino,matconstr,97,Não Aplicável,matconstr
edu_edif_ensino,matconstr,99,Outros,matconstr
edu_edif_ensino,situacaofisica,0,Desconhecida,situacaofisica
edu_edif_ensino,situacaofisica,1,Abandonada,situacaofisica
edu_edif_ensino,situacaofisica,2,Destruída,situacaofisica
edu_edif_ensino,situacaofisica,3,Em Construção,situacaofisica
edu_edif_ensino,situacaofisica,5,Construída,situacaofisica
edu_edif_ensino,tipoclassecnae,0,Desconhecido,tipoclassecnae
edu_edif_ensino,tipoclassecnae,16,80.13-6 - Educação Infantil - Creche,tipoclassecnae
edu_edif_ensino,tipoclassecnae,17,80.14-4 - Educação Infantil - Pré-Escola,tipoclassecnae
edu_edif_ensino,tipoclassecnae,18,80.15-2 - Ensino Fundamental,tipoclassecnae
edu_edif_ensino,tipoclassecnae,19,80.20-9 - Ensino Médio,tipoclassecnae
edu_edif_ensino,tipoclassecnae,20,80.31-4 - Educação Superior - Graduação,tipoclassecnae
edu_edif_ensino,tipoclassecnae,21,80.32-2 - Educação Superior - Graduação e Pós-Graduação,tipoclassecnae
edu_edif_ensino,tipoclassecnae,22,80.33-0 - Educação Superior - Pós-Graduação e Extensão,tipoclassecnae
edu_edif_ensino,tipoclassecnae,23,80.96-9 - Educação Profissional de Nível Técnico,tipoclassecnae
edu_edif_ensino,tipoclassecnae,24,80.97-7 - Educação Profissional de Nível Tecnológico,tipoclassecnae
edu_edif_ensino,tipoclassecnae,25,80.99-3 - Outras Atividades de Ensino,tipoclassecnae
edu_edif_ensino,tipoclassecnae,98,Misto,tipoclassecnae
edu_edif_ensino,tipoclassecnae,99,Outros,tipoclassecnae
edu_edif_religiosa,matconstr,0,Desconhecido,matconstr
edu_edif_religiosa,matconstr,1,Alvenaria,matconstr
edu_edif_religiosa,matconstr,2,Concreto,matconstr
edu_edif_religiosa,matconstr,3,Metal,matconstr
edu_edif_religiosa,matconstr,4,Rocha,matconstr
edu_edif_religiosa,matconstr,5,Madeira,matconstr
edu_edif_religiosa,matconstr,97,Não Aplicável,matconstr
edu_edif_religiosa,matconstr,99,Outros,matconstr
edu_edif_religiosa,situacaofisica,0,Desconhecida,situacaofisica
edu_edif_religiosa,situacaofisica,1,Abandonada,situacaofisica
edu_edif_religiosa,situacaofisica,2,Destruída,situacaofisica
edu_edif_religiosa,situacaofisica,3,Em Construção,situacaofisica
edu_edif_religiosa,situacaofisica,5,Construída,situacaofisica
edu_piscina,situacaofisica,0,Desconhecida,situacaofisica
edu_piscina,situacaofisica,1,Abandonada,situacaofisica
edu_piscina,situacaofisica,2,Destruída,situacaofisica
edu_piscina,situacaofisica,3,Em Construção,situacaofisica
edu_piscina,situacaofisica,5,Construída,situacaofisica
edu_pista_competicao,situacaofisica,0,Desconhecida,situacaofisica
edu_pista_competicao,situacaofisica,1,Abandonada,situacaofisica
edu_pista_competicao,situacaofisica,2,Destruída,situacaofisica
edu_pista_competicao,situacaofisica,3,Em Construção,situacaofisica
edu_pista_competicao,situacaofisica,5,Construída,situacaofisica
edu_pista_competicao,tipopista,0,Desconhecido,tipopista
edu_pista_competicao,tipopista,1,Atletismo,tipopista
edu_pista_competicao,tipopista,2,Ciclismo,tipopista
edu_pista_competicao,tipopista,3,Motociclismo,tipopista
edu_pista_competicao,tipopista,4,Automobilismo,tipopista
edu_pista_competicao,tipopista,5,Corrida de cavalos,tipopista
edu_pista_competicao,tipopista,98,Misto,tipopista
edu_pista_competicao,tipopista,99,Outros,tipopista
enc_edif_comunic,matconstr,0,Desconhecido,matconstr
enc_edif_comunic,matconstr,1,Alvenaria,matconstr
enc_edif_comunic,matconstr,2,Concreto,matconstr
enc_edif_comunic,matconstr,3,Metal,matconstr
enc_edif_comunic,matconstr,4,Rocha,matconstr
enc_edif_comunic,matconstr,5,Madeira,matconstr
enc_edif_comunic,matconstr,97,Não Aplicável,matconstr
enc_edif_comunic,matconstr,99,Outros,matconstr
enc_edif_comunic,situacaofisica,0,Desconhecida,situacaofisica
enc_edif_comunic,situacaofisica,1,Abandonada,situacaofisica
enc_edif_comunic,situacaofisica,2,Destruída,situacaofisica
enc_edif_comunic,situacaofisica,3,Em Construção,situacaofisica
enc_edif_comunic,situacaofisica,5,Construída,situacaofisica
enc_edif_energia,matconstr,0,Desconhecido,matconstr
enc_edif_energia,matconstr,1,Alvenaria,matconstr
enc_edif_energia,matconstr,2,Concreto,matconstr
enc_edif_energia,matconstr,3,Metal,matconstr
enc_edif_energia,matconstr,4,Rocha,matconstr
enc_edif_energia,matconstr,5,Madeira,matconstr
enc_edif_energia,matconstr,99,Outros,matconstr
enc_edif_energia,situacaofisica,0,Desconhecida,situacaofisica
enc_edif_energia,situacaofisica,1,Abandonada,situacaofisica
enc_edif_energia,situacaofisica,2,Destruída,situacaofisica
enc_edif_energia,situacaofisica,3,Em Construção,situacaofisica
enc_edif_energia,situacaofisica,5,Construída,situacaofisica
enc_est_gerad_energia_eletr,situacaofisica,0,Desconhecida,situacaofisica
enc_est_gerad_energia_eletr,situacaofisica,1,Abandonada,situacaofisica
enc_est_gerad_energia_eletr,situacaofisica,2,Destruída,situacaofisica
enc_est_gerad_energia_eletr,situacaofisica,3,Em Construção,situacaofisica
enc_est_gerad_energia_eletr,situacaofisica,5,Construída,situacaofisica
enc_hidreletrica,situacaofisica,0,Desconhecida,situacaofisica
enc_hidreletrica,situacaofisica,1,Abandonada,situacaofisica
enc_hidreletrica,situacaofisica,2,Destruída,situacaofisica
enc_hidreletrica,situacaofisica,3,Em Construção,situacaofisica
enc_hidreletrica,situacaofisica,5,Construída,situacaofisica
enc_hidreletrica,tipoestgerad,99,Outros,tipoestgerad
enc_termeletrica,situacaofisica,0,Desconhecida,situacaofisica
enc_termeletrica,situacaofisica,1,Abandonada,situacaofisica
enc_termeletrica,situacaofisica,2,Destruída,situacaofisica
enc_termeletrica,situacaofisica,3,Em Construção,situacaofisica
enc_termeletrica,situacaofisica,5,Construída,situacaofisica
enc_termeletrica,tipoestgerad,99,Outros,tipoestgerad
enc_torre_comunic,situacaofisica,0,Desconhecida,situacaofisica
enc_torre_comunic,situacaofisica,1,Abandonada,situacaofisica
enc_torre_comunic,situacaofisica,2,Destruída,situacaofisica
enc_torre_comunic,situacaofisica,3,Em Construção,situacaofisica
enc_torre_comunic,situacaofisica,5,Construída,situacaofisica
enc_torre_energia,situacaofisica,0,Desconhecida,situacaofisica
enc_torre_energia,situacaofisica,1,Abandonada,situacaofisica
enc_torre_energia,situacaofisica,2,Destruída,situacaofisica
enc_torre_energia,situacaofisica,3,Em Construção,situacaofisica
enc_torre_energia,situacaofisica,5,Construída,situacaofisica
enc_trecho_comunic,matconstr,0,Desconhecido,matconstr
enc_trecho_comunic,matconstr,25,Fibra ótica,matconstr
enc_trecho_comunic,matconstr,26,Fio Metálico,matconstr
enc_trecho_comunic,matconstr,99,Outros,matconstr
enc_trecho_comunic,posicaorelativa,2,Superfície,posicaorelativa
enc_trecho_comunic,posicaorelativa,3,Elevado,posicaorelativa
enc_trecho_comunic,posicaorelativa,4,Emerso,posicaorelativa
enc_trecho_comunic,posicaorelativa,5,Submerso,posicaorelativa
enc_trecho_comunic,posicaorelativa,6,Subterrâneo,posicaorelativa
enc_trecho_comunic,situacaofisica,0,Desconhecida,situacaofisica
enc_trecho_comunic,situacaofisica,1,Abandonada,situacaofisica
enc_trecho_comunic,situacaofisica,2,Destruída,situacaofisica
enc_trecho_comunic,situacaofisica,3,Em Construção,situacaofisica
enc_trecho_comunic,situacaofisica,5,Construída,situacaofisica
enc_trecho_energia,posicaorelativa,2,Superfície,posicaorelativa
enc_trecho_energia,posicaorelativa,3,Elevado,posicaorelativa
enc_trecho_energia,posicaorelativa,4,Emerso,posicaorelativa
enc_trecho_energia,posicaorelativa,5,Submerso,posicaorelativa
enc_trecho_energia,posicaorelativa,6,Subterrâneo,posicaorelativa
enc_trecho_energia,situacaofisica,0,Desconhecida,situacaofisica
enc_trecho_energia,situacaofisica,1,Abandonada,situacaofisica
enc_trecho_energia,situacaofisica,2,Destruída,situacaofisica
enc_trecho_energia,situacaofisica,3,Em Construção,situacaofisica
enc_trecho_energia,situacaofisica,5,Construída,situacaofisica
hid_banco_areia,materialpredominante,0,Desconhecido,materialpredominante
hid_banco_areia,materialpredominante,12,Areia,materialpredominante
hid_banco_areia,materialpredominante,18,Cascalho,materialpredominante
hid_banco_areia,materialpredominante,19,Seixo,materialpredominante
hid_banco_areia,materialpredominante,24,Saibro,materialpredominante
hid_banco_areia,materialpredominante,98,Misto,materialpredominante
hid_barragem,matconstr,0,Desconhecido,matconstr
hid_barragem,matconstr,1,Alvenaria,matconstr
hid_barragem,matconstr,2,Concreto,matconstr
hid_barragem,matconstr,4,Rocha,matconstr
hid_barragem,matconstr,23,Terra,matconstr
hid_barragem,matconstr,99,Outros,matconstr
hid_confluencia,relacionado,15,Confluência,relacionado_hid
hid_fonte_dagua,regime,0,Desconhecido,regime
hid_fonte_dagua,regime,1,Permanente,regime
hid_fonte_dagua,regime,3,Temporário,regime
hid_ilha,tipoelemnat,99,Outros,tipoelemnat
hid_limite_massa_dagua,materialpredominante,0,Desconhecido,materialpredominante
hid_limite_massa_dagua,materialpredominante,4,Rocha,materialpredominante
hid_limite_massa_dagua,materialpredominante,12,Areia,materialpredominante
hid_limite_massa_dagua,materialpredominante,13,Areia Fina,materialpredominante
hid_limite_massa_dagua,materialpredominante,14,Lama,materialpredominante
hid_limite_massa_dagua,materialpredominante,15,Argila,materialpredominante
hid_limite_massa_dagua,materialpredominante,16,Lodo,materialpredominante
hid_limite_massa_dagua,materialpredominante,18,Cascalho,materialpredominante
hid_limite_massa_dagua,materialpredominante,19,Seixo,materialpredominante
hid_limite_massa_dagua,materialpredominante,20,Coral,materialpredominante
hid_limite_massa_dagua,materialpredominante,21,Concha,materialpredominante
hid_limite_massa_dagua,materialpredominante,50,Pedra,materialpredominante
hid_limite_massa_dagua,materialpredominante,97,Não Aplicável,materialpredominante
hid_limite_massa_dagua,materialpredominante,98,Misto,materialpredominante
hid_massa_dagua,regime,1,Permanente,regime
hid_massa_dagua,regime,2,Permanente com grande variação,regime
hid_massa_dagua,regime,3,Temporário,regime
hid_massa_dagua,regime,4,Temporário com leito permanente,regime
hid_massa_dagua,regime,5,Seco,regime
hid_natureza_fundo,materialpredominante,0,Desconhecido,materialpredominante
hid_natureza_fundo,materialpredominante,4,Rocha,materialpredominante
hid_natureza_fundo,materialpredominante,12,Areia,materialpredominante
hid_natureza_fundo,materialpredominante,13,Areia Fina,materialpredominante
hid_natureza_fundo,materialpredominante,14,Lama,materialpredominante
hid_natureza_fundo,materialpredominante,15,Argila,materialpredominante
hid_natureza_fundo,materialpredominante,16,Lodo,materialpredominante
hid_natureza_fundo,materialpredominante,18,Cascalho,materialpredominante
hid_natureza_fundo,materialpredominante,19,Seixo,materialpredominante
hid_natureza_fundo,materialpredominante,20,Coral,materialpredominante
hid_natureza_fundo,materialpredominante,21,Concha,materialpredominante
hid_natureza_fundo,materialpredominante,22,Ervas Marinhas,materialpredominante
hid_natureza_fundo,materialpredominante,50,Pedra,materialpredominante
hid_natureza_fundo,materialpredominante,98,Misto,materialpredominante
hid_ponto_inicio_drenagem,relacionado,14,Ponto início de drenagem,relacionado_hid
hid_quebramar_molhe,matconstr,0,Desconhecido,matconstr
hid_quebramar_molhe,matconstr,1,Alvenaria,matconstr
hid_quebramar_molhe,matconstr,2,Concreto,matconstr
hid_quebramar_molhe,matconstr,4,Rocha,matconstr
hid_quebramar_molhe,matconstr,99,Outros,matconstr
hid_quebramar_molhe,situamare,7,Cobre e descobre,situamare
hid_quebramar_molhe,situamare,8,Sempre fora d´água,situamare
hid_quebramar_molhe,situamare,9,Sempre submerso,situamare
hid_trecho_drenagem,regime,1,Permanente,regime
hid_trecho_drenagem,regime,2,Permanente com grande variação,regime
hid_trecho_drenagem,regime,3,Temporário,regime
hid_trecho_drenagem,regime,4,Temporário com leito permanente,regime
hid_trecho_drenagem,regime,5,Seco,regime
hid_trecho_massa_dagua,regime,1,Permanente,regime
hid_trecho_massa_dagua,regime,2,Permanente com grande variação,regime
hid_trecho_massa_dagua,regime,3,Temporário,regime
hid_trecho_massa_dagua,regime,4,Temporário com leito permanente,regime
hid_trecho_massa_dagua,regime,5,Seco,regime
lim_delimitacao_fisica,matconstr,0,Desconhecido,matconstr
lim_delimitacao_fisica,matconstr,1,Alvenaria,matconstr
lim_delimitacao_fisica,matconstr,4,Rocha,matconstr
lim_delimitacao_fisica,matconstr,5,Madeira,matconstr
lim_delimitacao_fisica,matconstr,6,Arame,matconstr
lim_delimitacao_fisica,matconstr,7,Tela ou Alambrado,matconstr
lim_delimitacao_fisica,matconstr,8,Cerca viva,matconstr
lim_delimitacao_fisica,matconstr,99,Outros,matconstr
lim_outras_unid_protegidas,administracao,0,Desconhecida,administracao
lim_outras_unid_protegidas,administracao,1,Federal,administracao
lim_outras_unid_protegidas,administracao,2,Estadual,administracao
lim_outras_unid_protegidas,administracao,3,Municipal,administracao
lim_outras_unid_protegidas,administracao,5,Distrital,administracao
lim_unidade_conserv_nao_snuc,administracao,0,Desconhecida,administracao
lim_unidade_conserv_nao_snuc,administracao,1,Federal,administracao
lim_unidade_conserv_nao_snuc,administracao,2,Estadual,administracao
lim_unidade_conserv_nao_snuc,administracao,3,Municipal,administracao
lim_unidade_conserv_nao_snuc,administracao,5,Distrital,administracao
lim_unidade_protecao_integral,administracao,0,Desconhecida,administracao
lim_unidade_protecao_integral,administracao,1,Federal,administracao
lim_unidade_protecao_integral,administracao,2,Estadual,administracao
lim_unidade_protecao_integral,administracao,3,Municipal,administracao
lim_unidade_protecao_integral,administracao,5,Distrital,administracao
lim_unidade_uso_sustentavel,administracao,0,Desconhecida,administracao
lim_unidade_uso_sustentavel,administracao,1,Federal,administracao
lim_unidade_uso_sustentavel,administracao,2,Estadual,administracao
lim_unidade_uso_sustentavel,administracao,3,Municipal,administracao
lim_unidade_uso_sustentavel,administracao,5,Distrital,administracao
loc_edif_habitacional,matconstr,0,Desconhecido,matconstr
loc_edif_habitacional,matconstr,1,Alvenaria,matconstr
loc_edif_habitacional,matconstr,2,Concreto,matconstr
loc_edif_habitacional,matconstr,3,Metal,matconstr
loc_edif_habitacional,matconstr,4,Rocha,matconstr
loc_edif_habitacional,matconstr,5,Madeira,matconstr
loc_edif_habitacional,matconstr,97,Não Aplicável,matconstr
loc_edif_habitacional,matconstr,99,Outros,matconstr
loc_edif_habitacional,situacaofisica,0,Desconhecida,situacaofisica
loc_edif_habitacional,situacaofisica,1,Abandonada,situacaofisica
loc_edif_habitacional,situacaofisica,2,Destruída,situacaofisica
loc_edif_habitacional,situacaofisica,3,Em Construção,situacaofisica
loc_edif_habitacional,situacaofisica,5,Construída,situacaofisica
loc_edificacao,matconstr,0,Desconhecido,matconstr
loc_edificacao,matconstr,1,Alvenaria,matconstr
loc_edificacao,matconstr,2,Concreto,matconstr
loc_edificacao,matconstr,3,Metal,matconstr
loc_edificacao,matconstr,4,Rocha,matconstr
loc_edificacao,matconstr,5,Madeira,matconstr
loc_edificacao,matconstr,97,Não Aplicável,matconstr
loc_edificacao,matconstr,99,Outros,matconstr
loc_edificacao,situacaofisica,0,Desconhecida,situacaofisica
loc_edificacao,situacaofisica,1,Abandonada,situacaofisica
loc_edificacao,situacaofisica,2,Destruída,situacaofisica
loc_edificacao,situacaofisica,3,Em Construção,situacaofisica
loc_edificacao,situacaofisica,5,Construída,situacaofisica
pto_edif_constr_est_med_fen,matconstr,0,Desconhecido,matconstr
pto_edif_constr_est_med_fen,matconstr,1,Alvenaria,matconstr
pto_edif_constr_est_med_fen,matconstr,2,Concreto,matconstr
pto_edif_constr_est_med_fen,matconstr,3,Metal,matconstr
pto_edif_constr_est_med_fen,matconstr,4,Rocha,matconstr
pto_edif_constr_est_med_fen,matconstr,5,Madeira,matconstr
pto_edif_constr_est_med_fen,matconstr,97,Não Aplicável,matconstr
pto_edif_constr_est_med_fen,matconstr,99,Outros,matconstr
pto_edif_constr_est_med_fen,situacaofisica,0,Desconhecida,situacaofisica
pto_edif_constr_est_med_fen,situacaofisica,1,Abandonada,situacaofisica
pto_edif_constr_est_med_fen,situacaofisica,2,Destruída,situacaofisica
pto_edif_constr_est_med_fen,situacaofisica,3,Em Construção,situacaofisica
pto_edif_constr_est_med_fen,situacaofisica,5,Construída,situacaofisica
pto_pto_controle,tiporef,1,Altimétrico,tiporef
pto_pto_controle,tiporef,2,Planimétrico,tiporef
pto_pto_controle,tiporef,3,Planialtimétrico,tiporef
rel_dolina,tipoelemnat,99,Outros,tipoelemnat
rel_duna,tipoelemnat,99,Outros,tipoelemnat
rel_gruta_caverna,tipoelemnat,99,Outros,tipoelemnat
